US_Chart - Current Country Albums,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,week_of
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2023.06.22
34,Moon & Stars,Mavericks,THE ORCHARD,ORCH,4,20,33,9,267,-40.0,445,5866,2024.07.18
35,Country Chapel,Travis Tritt,VCMG,VCMG,14,69,,2,264,252.0,75,4851,2024.07.18
36,Rustin' In The Rain,Tyler Childers, RCA,RCA ,1,34,26,45,262,4.8,250,50117,2024.07.18
37,Leather,Cody Johnson,Warner Music Nashville,WNS,4,35,30,37,254,5.4,241,24438,2024.07.18
38,Equal Strain On All Parts,Jimmy Buffett,SUN RECORDS,VCMG,1,31,36,37,245,-10.9,275,117769,2024.07.18
39,Alone Again (Live),Steve Earle,MCEP,MCEP,39,,,1,243,,0,243,2024.07.18
40,Unbroke,Sara Evans,THE ORCHARD,ORCH,12,54,51,6,225,129.6,98,2598,2024.07.18
41,#1's - Volumes 1 & 2,Keith Urban,CAPITOL NASHVILLE,CAPN,18,33,39,29,205,-20.8,259,10494,2024.07.18
42,Hummingbird,Carly Pearce,Big Machine Label Group,BMLG,1,37,37,6,204,4.6,195,6425,2024.07.18
43,Livin' My Best Life,Dylan Scott,CURB,CURB,1,32,27,7,192,-27.0,263,13798,2024.07.18
44,"Hold My Beer, Vol. 4",Randy Rogers & Wade Bowen,THE ORCHARD,ORCH,44,,,1,189,,0,189,2024.07.18
45,Coffee & Beer,Uncle Kracker, INDY LABEL,INDY,45,,,1,186,,0,186,2024.07.18
46,Camouflage Cowboy,Drew Parker, WARNER Records,WAR ,46,,,1,175,,0,175,2024.07.18
47,Rise & Fall,Scotty McCreery,TRTI,TRTI,1,37,43,10,169,-13.3,195,11908,2024.07.18
48,Greatest Hits,Josh Turner,MCA NASHVILLE,MCAN,17,50,54,45,156,36.8,114,10430,2024.07.18
49,1's   Volume 1,Billy Currington,MERCURY NASHVILLE,MERN,18,18,,2,149,-70.4,504,654,2024.07.18
50,Live At Billy Bob's Texas,Tracy Lawrence,,,35,,,3,148,,0,1567,2024.07.18
51,Religiously. The Album.,Bailey Zimmerman,Warner Music Nashville,WNS,2,41,52,62,146,-5.8,155,34689,2024.07.18
52,Country Bear Musical Jamboree,Country Bear Musical Jamboree - Cast,DISNEY,DISN,52,,,1,133,,0,133,2024.07.18
53,Celebrants,Nickel Creek,THE ORCHARD,ORCH,3,,,1,123,127.8,54,17559,2024.07.18
54,Change The Game,Cody Jinks,THE ORCHARD,ORCH,4,55,59,17,120,23.7,97,11556,2024.07.18
55,Lost In A Dream,Cassandra Lewis,NEW ELEKTRA,NELK,55,,,1,117,,0,117,2024.07.18
56,The Hunger Games: The Ballad Of Songbird,"Olivia Rodrigo, Rachel Zegler, Flatland",INTERSCOPE/GEFFEN/A&M,INT ,1,44,49,31,114,-21.4,145,13654,2024.07.18
57,We Still Can't Say Goodbye: A Musicians' Tribute To Chet Atkins,Various Artists, INDEPENDENT LABEL SUBMISSION,INDI,17,,,1,113,276.7,30,1383,2024.07.18
58,Texas Willie,Willie Nelson,SUNSET BLVD,SBVD,58,,,1,111,,0,111,2024.07.18
59,The Hill,Aaron Lewis,VALORY,VALO,2,60,64,16,108,21.3,89,9783,2024.07.18
59,Strong,Tyler Hubbard,EMI NASHVILLE,ENAS,9,48,45,15,108,-11.5,122,5386,2024.07.18
61,Silverada,Silverada,RED INK,RDIK,28,51,28,3,107,-5.3,113,596,2024.07.18
62,Talk Of The Town,Darin & Brooke Aldridge,NEW DAY CHRISTIAN DIST.,NUDA,41,,,4,102,999.0,2,647,2024.07.18
63,Lookin' For Home,Colin Stough,,,63,,,1,101,,0,101,2024.07.18
64,Live from the Ryman,Charley Crockett,THE ORCHARD,ORCH,5,,69,6,99,59.7,62,8832,2024.07.18
65,Young Love & Saturday Nights,Chris Young,Sony Music Nashville,SMNV,7,46,53,17,96,-25.6,129,8767,2024.07.18
65,Carolyn's Boy,Darius Rucker,CAPITOL NASHVILLE,CAPN,5,73,,6,96,31.5,73,13042,2024.07.18
65,Blackgrass: From West Virginia to 125th St,Swamp Dogg,THE ORCHARD,ORCH,29,,,5,96,50.0,64,1051,2024.07.18
68,Mind Of A Country Boy,Luke Bryan,CAPITOL NASHVILLE,CAPN,30,56,57,5,95,0.0,95,771,2024.07.18
69,Bigger Houses,Dan + Shay,Warner Music Nashville,WNS,1,66,,43,93,16.2,80,23814,2024.07.18
70,NOW Country 16,Various Artists,NOW,NOW ,8,49,62,59,91,-21.6,116,21949,2024.07.18
70,A Cat In The Rain,Turnpike Troubadours,RED INK,RDIK,2,69,67,4,91,21.3,75,22777,2024.07.18
72,Little Songs,Colter Wall, RCA,RCA ,2,52,75,10,86,-15.7,102,24211,2024.07.18
72,Never Enough,Parker McCollum,MCA NASHVILLE,MCAN,5,,66,52,86,56.4,55,13801,2024.07.18
72,Pretty Little Poison,Warren Zeiders,Warner Records,WAR,5,63,,47,86,3.6,83,13738,2024.07.18
75,elly Roll Collection - Whitsitt Chapel / Ballads of the Broken Set 2 CD,Jelly Roll,,,46,62,65,28,84,0.0,84,4118,2024.07.18
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2024.07.18
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2024.07.25
1,Twisters: The Album,Various Artists,ATLANTIC GROUP,ATLG,1,,,1,14496,,0,14498,2024.07.25
2,9 Lives,Koe Wetzel,Columbia Records,COL ,2,,,1,8963,,0,8963,2024.07.25
3,Passage Du Desir,Johnny Blue Skies,THE ORCHARD,ORCH,1,1,,2,3521,-77.1,15405,17838,2024.07.25
4,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,4,3,48,3077,0.8,3053,184365,2024.07.25
5,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,7,5,55,2728,1.1,2699,1029713,2024.07.25
6,Red (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,8,6,140,2534,2.5,2472,1266344,2024.07.25
7,Cowboy Carter,Beyonce,Columbia Records,COL,1,5,2,17,2255,-18.7,2773,289126,2024.07.25
8,Billy Strings Live Volume 1,Billy Strings, WARNER Records,WAR ,2,2,,2,1767,-88.0,14722,16340,2024.07.25
9,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,12,9,73,1503,5.0,1432,372739,2024.07.25
10,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,11,7,60,1422,-7.8,1543,227064,2024.07.25
11,Am I Okay?,Megan Moroney,Sony Music Nashville,SMNV,3,3,,2,1252,-90.4,13024,14280,2024.07.25
12,The Great American Bar Scene,Zach Bryan,WARNER RECORDS,WAR ,1,6,1,4,1251,-54.4,2742,17373,2024.07.25
13,Higher,Chris Stapleton,MERCURY NASHVILLE,MERN,1,13,12,37,1164,-4.6,1220,185633,2024.07.25
14,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,16,10,113,1156,14.9,1006,198868,2024.07.25
15,Songwriter,Johnny Cash,UMG NASHVILLE,UMGN,2,10,4,4,1101,-33.3,1650,15954,2024.07.25
16,Petty Country: A Country Music Celebration Of Tom Petty,Various Artists,BIG MACHINE,BGMA,1,9,8,5,1023,-40.1,1708,18393,2024.07.25
17,NOW Country 17,Various Artists,NOW,NOW ,5,15,13,7,1018,-5.7,1079,9075,2024.07.25
18,"Where I've Been, Isn't Where I'm Going",Shaboozey,Empire,EMPR,1,14,11,8,984,-12.4,1123,16574,2024.07.25
19,Deeper Well,Kacey Musgraves,MCA NASHVILLE,MCAN,1,17,15,19,824,-11.9,935,106069,2024.07.25
20,Across The River Of Stars,Beachwood Sparks,BORDER,BORD,20,,,1,796,999.0,16,812,2024.07.25
21,Half Life,Wyatt Flores,ISLAND,ISL ,21,,,1,754,999.0,33,1589,2024.07.25
22,All I've Ever Known,Alexandra Kay, INDEPENDENT LABEL SUBMISSION,INDI,8,,,1,738,999.0,39,20508,2024.07.25
23,Born,Kenny Chesney, WARNER Records,WAR ,1,18,14,18,599,-22.4,772,47664,2024.07.25
24,Rebel,Anne Wilson,SPARROW/SPR-SPR,SPAR,2,19,19,14,538,-15.9,640,25033,2024.07.25
25,$10 Cowboy,Charley Crockett,THE ORCHARD,ORCH,2,22,28,14,508,-7.5,549,12868,2024.07.25
26,Rockstar,Dolly Parton,BIG MACHINE,BGMA,1,23,25,37,499,0.8,495,253267,2024.07.25
27,Gettin' Old,Luke Combs,Sony Music Nashville,SMNV,1,28,21,70,491,38.3,355,128081,2024.07.25
28,Highway Desperado,Jason Aldean,BROKEN BOW RECORDS,BB2,2,27,29,38,483,31.6,367,54641,2024.07.25
29,This One's For You,Luke Combs,SME/LEGACY RECORDINGS,LEGC,7,24,22,373,469,2.0,460,811785,2024.07.25
30,Cold Beer & Country Music,Zach Top, INDEPENDENT LABEL SUBMISSION,INDI,13,31,36,15,468,48.1,316,4910,2024.07.25
31,Fathers & Sons,Luke Combs,Sony Music Nashville,SMNV,1,21,16,6,432,-25.4,579,19406,2024.07.25
32,Greatest Hits,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,6,20,17,38,426,-29.4,603,43963,2024.07.25
33,Breakup Over Breakfast,Avery Anna,Warner Music Nashville,WNS,33,,,1,407,,0,407,2024.07.25
34,Dangerous: The Double Album,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,29,30,184,365,3.1,354,446021,2024.07.25
35,Borned In Ya,Melissa Carper,THE ORCHARD,ORCH,35,,,1,339,,0,339,2024.07.25
36,NOW Country Classics ‘70s,Various Artists,NOW,NOW ,13,33,26,21,334,14.4,292,12291,2024.07.25
37,"The Last Roundup (Live From The Bijou Café In Philadelphia, 3/16/73)","Parsons,Gram And The Fallen An",AMOEBA RECORDS,AMOB,6,,,1,319,999.0,22,5549,2024.07.25
38,Equal Strain On All Parts,Jimmy Buffett,SUN RECORDS,VCMG,1,38,31,38,315,28.6,245,118084,2024.07.25
39,Visions Of Dallas,Charley Crockett,THE ORCHARD,ORCH,39,,,1,300,,0,300,2024.07.25
39,Trail Of Flowers,Sierra Ferrell,NEW ROUNDER,ROUN,3,25,27,18,300,-24.4,397,17926,2024.07.25
41,The Border,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,2,32,24,8,285,-2.7,293,9152,2024.07.25
42,"Nashville, Tennesse",Ernest,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,13,,,1,277,999.0,12,1522,2024.07.25
43,Texicali,Dave Alvin & Jimmie Dale Gilmore,YEP ROC RECORDS,YROC,7,26,23,5,272,-31.1,395,3048,2024.07.25
44,Moon & Stars,Mavericks,THE ORCHARD,ORCH,4,34,20,10,268,0.4,267,6134,2024.07.25
45,Leather,Cody Johnson,Warner Music Nashville,WNS,4,37,35,38,249,-2.0,254,24687,2024.07.25
46,Livin' My Best Life,Dylan Scott,CURB,CURB,1,43,32,8,213,10.9,192,14011,2024.07.25
47,Lucky,Megan Moroney,Sony Music Nashville,SMNV,4,30,39,64,206,-35.8,321,19317,2024.07.25
48,Greatest Hits,Josh Turner,MCA NASHVILLE,MCAN,17,48,50,46,202,29.5,156,10632,2024.07.25
49,#1's - Volumes 1 & 2,Keith Urban,CAPITOL NASHVILLE,CAPN,18,41,33,30,197,-3.9,205,10691,2024.07.25
50,Religiously. The Album.,Bailey Zimmerman,Warner Music Nashville,WNS,2,51,41,63,188,28.8,146,34877,2024.07.25
51,Rise & Fall,Scotty McCreery,TRTI,TRTI,1,47,37,11,172,1.8,169,12080,2024.07.25
52,Rustin' In The Rain,Tyler Childers, RCA,RCA ,1,36,34,46,171,-34.7,262,50288,2024.07.25
53,Bigger Houses,Dan + Shay,Warner Music Nashville,WNS,1,69,66,44,152,63.4,93,23966,2024.07.25
54,Hummingbird,Carly Pearce,Big Machine Label Group,BMLG,1,42,37,7,149,-27.0,204,6574,2024.07.25
55,Signals,"Goodnight, Texas",,,55,,,1,133,,0,133,2024.07.25
56,Change The Game,Cody Jinks,THE ORCHARD,ORCH,4,54,55,18,130,8.3,120,11686,2024.07.25
57,The Hunger Games: The Ballad Of Songbird,"Olivia Rodrigo, Rachel Zegler, Flatland",INTERSCOPE/GEFFEN/A&M,INT ,1,56,44,32,126,10.5,114,13780,2024.07.25
58,Little Songs,Colter Wall, RCA,RCA ,2,72,52,11,125,45.3,86,24336,2024.07.25
59,Live At Billy Bob's Texas,Tracy Lawrence,,,35,50,,4,119,-19.6,148,1686,2024.07.25
60,Live from the Ryman,Charley Crockett,THE ORCHARD,ORCH,5,64,,7,117,18.2,99,8949,2024.07.25
61,Country Chapel,Travis Tritt,VCMG,VCMG,14,35,69,3,113,-57.2,264,4964,2024.07.25
62,Younger Years - Ep,Bayker Blankenship,Santa Anna,SANT,53,,53,2,111,65.7,67,278,2024.07.25
63,Young Love & Saturday Nights,Chris Young,Sony Music Nashville,SMNV,7,65,46,18,107,11.5,96,8874,2024.07.25
64,Still Bleeding,Austin Snell,Warner Music Nashville,WNS,48,,,2,103,94.3,53,427,2024.07.25
65,Old No. 7,Redferrin, WARNER Records,WAR ,22,,,1,100,28.2,78,1735,2024.07.25
66,Will The Circle Be Unbroken,Brothers Of The Heart,GAITHER MUSIC GROUP,VCMG,14,,65,2,98,32.4,74,9183,2024.07.25
67,Strong,Tyler Hubbard,EMI NASHVILLE,ENAS,9,59,48,16,91,-15.7,108,5477,2024.07.25
67,NOW Country 16,Various Artists,NOW,NOW ,8,70,49,60,91,0.0,91,22040,2024.07.25
69,Sun Records Sings Elvis Presley,Various Artists,SUN RECORDS,VCMG,69,,,1,89,,0,89,2024.07.25
70,Pretty Little Poison,Warren Zeiders,Warner Records,WAR,5,72,63,48,88,2.3,86,13826,2024.07.25
70,City Of Gold,Molly Tuttle & Golden Highway, WARNER Records,WAR ,6,,,1,88,27.5,69,11520,2024.07.25
72,Mind Of A Country Boy,Luke Bryan,CAPITOL NASHVILLE,CAPN,30,68,56,6,87,-8.4,95,858,2024.07.25
72,Rolling Up The Welcome Mat,Kelsea Ballerini,Black River Entertainment,BRVG,2,,58,72,87,13.0,77,39419,2024.07.25
74,elly Roll Collection - Whitsitt Chapel / Ballads of the Broken Set 2 CD,Jelly Roll,,,46,75,62,29,86,2.4,84,4204,2024.07.25
