Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,week_of
93,What Happened To The Heart?,AURORA,GLASSNOTE,GLSN,30,88,66,4,58,-1.7,59,843,2024.07.04
93,The Album,Jonas Brothers,REPUBLIC RECORDS,R-RR,1,84,83,60,58,-10.8,65,66530,2024.07.04
96,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,CAPITOL MUSIC GROUP,CAP ,1,81,91,59,57,-21.9,73,38691,2024.07.04
97,Mean Girls,"Reneé Rapp, Auli'I Cravalho",INTERSCOPE/GEFFEN/A&M,INT,13,74,57,25,55,-44.4,99,5889,2024.07.04
98,Djesse Vol. 4,Jacob Collier,INTERSCOPE/GEFFEN/A&M,INT ,6,,87,17,51,112.5,24,6151,2024.07.04
99,Dear Insanity...,DPR IAN,THE ORCHARD,ORCH,7,86,86,39,50,-16.7,60,13544,2024.07.04
99,The Loveliest Time,Carly Rae Jepsen,INTERSCOPE/GEFFEN/A&M,INT ,9,,90,4,50,35.1,37,9949,2024.07.04
1,The Tortured Poets Department,Taylor Swift,REPUBLIC RECORDS,R-RR,1,1,2,12,90109,154.3,35437,2599405,2024.07.11
2,Hit Me Hard And Soft,Billie Eilish,INTERSCOPE/GEFFEN/A&M,INT ,2,4,5,9,9779,-11.6,11067,327006,2024.07.11
3,The Rise And Fall Of A Midwest Princess,Chappell Roan,ISLAND / REPUBLIC RECORDS,R-IS,3,3,4,43,8938,-25.8,12043,90241,2024.07.11
4,1989 (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,9,9,38,4986,-4.9,5245,2234886,2024.07.11
5,The Secret Of Us,Gracie Abrams,INTERSCOPE/GEFFEN/A&M,INT ,1,6,1,3,4927,-37.9,7934,63093,2024.07.11
6,Brat,Charli XCX,ATLANTIC GROUP,ATLG,1,7,8,5,4193,-41.4,7151,70411,2024.07.11
7,folklore,Taylor Swift,REPUBLIC RECORDS,R-RR,1,11,12,206,3914,13.5,3449,2447873,2024.07.11
8,Na,Nayeon (Twice),JYP / IMPERIAL / REPUBLIC RECORDS,R-RR,1,8,6,4,3753,-33.9,5677,61425,2024.07.11
9,Midnights,Taylor Swift,REPUBLIC RECORDS,R-RR,1,10,11,89,3638,-7.3,3923,2969551,2024.07.11
10,Guts,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT,1,13,14,44,2850,-4.6,2988,518661,2024.07.11
11,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,14,16,53,2776,-3.1,2864,1024286,2024.07.11
12,SOUR,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT ,1,16,15,163,2569,-0.5,2581,1156909,2024.07.11
13,PORTALS,Melanie Martinez,ATLANTIC GROUP,ATLG,1,12,10,67,2228,-26.4,3028,323157,2024.07.11
14,"C,Xoxo",Camila Cabello,INTERSCOPE/GEFFEN/A&M,INT ,2,2,,2,2118,-86.2,15304,17422,2024.07.11
15,Greatest Hits,Avril Lavigne, RCA,RCA,7,15,7,3,1993,-28.7,2794,12405,2024.07.11
16,Eternal Sunshine,Ariana Grande,REPUBLIC RECORDS,R-RR,1,18,3,18,1763,-13.5,2039,160041,2024.07.11
17,"Right Place, Wrong Person",Rm (Bts),INTERSCOPE/GEFFEN/A&M,INT,1,19,17,7,1691,-10.2,1884,64349,2024.07.11
18,I'Ve Tried Everything But Therapy (Part,Teddy Swims, WARNER Records,WAR,6,20,18,43,1473,-8.2,1604,73651,2024.07.11
19,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,INTERSCOPE/GEFFEN/A&M,INT ,1,21,19,68,1466,-3.7,1523,352767,2024.07.11
20,Radical Optimism,Dua Lipa,WARNER RECORDS,WAR,1,22,20,10,1403,4.0,1349,73683,2024.07.11
21,Emails I Can't Send,Sabrina Carpenter,ISLAND,ISL ,4,23,21,102,1118,-3.2,1155,51428,2024.07.11
22,God Said No,Omar Apollo,Warner Records,WAR,5,5,,2,786,-92.4,10388,11174,2024.07.11
23,Snow Angel,Reneé Rapp,UMGRI INTERSCOPE,INT,3,27,24,47,757,-8.1,824,66370,2024.07.11
24,Found Heaven,Conan Gray,REPUBLIC RECORDS,R-RR,1,30,26,14,738,4.2,708,45319,2024.07.11
25,Timeless,Meghan Trainor,EPIC,EPIC,4,25,23,5,725,-16.7,870,16903,2024.07.11
26,Barbie The Album,Barbie The Album,ATLANTIC GROUP,ATLG,2,35,34,51,690,-18.3,845,235895,2024.07.11
27,Golden (Shine),Jung Kook (Bts),BIGHIT MUSIC/IGA,INT,1,29,30,36,683,-4.1,712,353532,2024.07.11
28,Still Kids,New Kids On The Block, BMG DISTRIBUTION,BMG,3,26,25,8,631,-25.1,842,22977,2024.07.11
29,Diamonds,Elton John,ISLAND,ISL,4,32,27,347,621,-4.6,651,823710,2024.07.11
30,2nd Ep 'Get Up',Newjeans,INTERSCOPE/GEFFEN/A&M,INT,1,31,28,51,610,-13.7,707,382699,2024.07.11
31,The Maybe Man,AJR,MERCURY / REPUBLIC RECORDS,R-MR,3,36,36,35,566,21.2,467,33217,2024.07.11
32,NOW 90,Various Artists,NOW,NOW ,9,33,29,10,488,-16.0,581,11533,2024.07.11
33,I Am: Celine Dion (Original Motion Picture Soundtrack),Celine Dion,Columbia Records,COL,22,28,22,3,449,-39.9,747,2508,2024.07.11
34,Think Later,Tate McRae, RCA,RCA ,5,45,41,31,443,32.6,334,28011,2024.07.11
35,Fireworks & Rollerblades,Benson Boone,Warner Records,WAR,6,34,31,14,437,-18.8,538,14112,2024.07.11
36,Layover,V (Bts),BIG HIT,INT,2,39,40,44,384,-7.0,413,210136,2024.07.11
