Rank,Song,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TP Overall,% CHG,LP Overall,TP Audio,TP Video,YTD Overall,ATD Overall,week_of
80,Devil You Know,Tyler Braden, WARNER Records,WAR ,48,76,78,37,3048836,-6.8,3271784,2817532,231304,132637430,132637430,2024.11.07
81,Forever After All,Luke Combs,Sony Music Nashville,SMNV,1,79,82,211,3034452,-2.3,3104854,2880190,154262,155009184,1074953223,2024.11.07
82,One Man Band,Old Dominion,RCA NASHVILLE,RCNA,2,78,73,303,2999450,-5.2,3164570,2859468,139982,156529005,1138385886,2024.11.07
83,Relapse,Warren Zeiders,Warner Records,WAR,65,84,80,22,2997160,-0.5,3013567,2938609,58551,72779747,72779747,2024.11.07
84,A Lot More Free,Max Mcnown,,,72,81,88,9,2972923,-3.1,3068074,2808725,164198,54670212,59419883,2024.11.07
85,Starting Over,Chris Stapleton,MERCURY NASHVILLE,MERN,1,82,90,219,2937223,-4.1,3062982,2833958,103265,159256557,846151255,2024.11.07
86,Winning Streak,Jelly Roll,,,37,89,71,4,2923879,-1.6,2970148,2750763,173116,14826499,14826499,2024.11.07
87,Dirt Cheap,Cody Johnson,Warner Music Nashville,WNS,32,100,96,53,2888970,4.4,2767810,2640430,248540,181915779,205475626,2024.11.07
88,7 Summers,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,90,85,221,2883783,-2.8,2966162,2693637,190146,175480374,921827863,2024.11.07
89,Buy Dirt,Jordan Davis Feat. Luke Bryan,MCA NASHVILLE,MCAN,1,80,92,181,2868784,-7.3,3093894,2742935,125849,175405639,820098798,2024.11.07
90,House Again,Hudson Westbrook,,,90,122,143,3,2861543,18.1,2423305,2767129,94414,7602186,7602186,2024.11.07
91,"Take Me Home, Country Roads",John Denver, RCA,RCA,17,103,105,439,2845650,4.0,2736957,2574289,271361,116495283,973036455,2024.11.07
92,Wanna Be Loved,Red Clay Strays, RCA,RCA,54,88,99,24,2828857,-5.0,2978757,2767196,61661,78309291,78309291,2024.11.07
93,Don'T Mind If I Do,Riley Green,,,44,87,44,8,2767411,-7.3,2984803,2714915,52496,22766627,22766627,2024.11.07
94,Save Me,Jelly Roll & Lainey Wilson,BROKEN BOW RECO,BB2 ,10,96,93,76,2765080,-2.5,2836023,2609618,155462,207689222,379175879,2024.11.07
95,Porch Light,Josh Meloy,,,77,91,87,61,2751529,-6.4,2939936,2644169,107360,134300107,194643044,2024.11.07
96,You Make It Easy,Jason Aldean,BROKEN BOW RECORDS,BB2,3,85,84,354,2740659,-8.7,3002963,2667691,72968,131948680,1241796598,2024.11.07
97,"Going, Going, Gone",Luke Combs,Sony Music Nashville,SMNV,7,98,94,110,2675505,-5.0,2815111,2629837,45668,117962223,411991772,2024.11.07
98,Beer Never Broke My Heart,Luke Combs,Sony Music Nashville,SMNV,1,93,102,288,2673227,-6.5,2860389,2603128,70099,165813134,1127353356,2024.11.07
99,Spotless,Zach Bryan,Warner Records,WAR,6,102,97,63,2639843,-4.2,2754371,2582398,57445,157280258,253524950,2024.11.07
100,Coal,Dylan Gossett,,,18,97,86,64,2637945,-6.5,2820416,2527267,110678,180598252,246863780,2024.11.07
101,Weren't For The Wind,Ella Langley,COLUMBIA,COL,101,106,121,5,2633937,0.2,2628461,2589741,44196,11971654,11971654,2024.11.07
102,Wagon Wheel,Darius Rucker,CAPITOL NASHVILLE,CAPN,20,113,120,467,2630658,3.6,2539567,2247714,382944,146762192,1291425292,2024.11.07
103,Broken Halos,Chris Stapleton,MERCURY NASHVILLE,MERN,15,99,95,395,2622503,-5.6,2779261,2552527,69976,144171845,912466919,2024.11.07
104,Maxed Out,Bayker Blankenship,Santa Anna,SANT,80,104,101,22,2615861,-2.0,2669170,2260072,355789,77559510,77559510,2024.11.07
105,Straight And Narrow,Sam Barber,ATLANTIC       ,ATL,45,83,104,72,2608045,-14.5,3049275,2512100,95945,146366911,269813056,2024.11.07
106,Darlin',Chase Matthew, WARNER Records,WAR ,91,109,107,18,2604019,0.6,2587213,2485689,118330,69219154,69219154,2024.11.07
107,4x4xu,Lainey Wilson,,,83,115,122,10,2585983,2.3,2528561,2464831,121152,39396080,39396080,2024.11.07
108,Neon Moon,Brooks & Dunn,RCA LABEL GROUP SMG,RLSG,21,110,127,420,2564795,0.3,2558144,2269374,295421,120983187,847695934,2024.11.07
109,Ain't That Some,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,4,92,83,88,2558023,-10.9,2870244,2465624,92399,164303359,407161136,2024.11.07
110,Til You Can't,Cody Johnson,Warner Music Nashville,WNS,1,108,110,175,2493418,-3.7,2589143,2154967,338451,138897986,673117519,2024.11.07
111,Broken Window Serenade,Whiskey Myers,THE ORCHARD,ORCH,111,111,123,55,2478615,-2.8,2549878,2350883,127732,91498865,354089992,2024.11.07
112,Wild As Her,Corey Kent,Sony Music Nashville,SMNV,11,118,124,139,2472341,-0.2,2476339,2393842,78499,118044006,497908808,2024.11.07
113,Texas Hold 'Em,Beyonce,Columbia Records,COL ,1,107,117,39,2450580,-5.5,2593167,2363961,86619,352123827,352123827,2024.11.07
114,Cover Me Up,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,7,116,109,285,2420893,-4.0,2520803,2151081,269812,141109908,1044057467,2024.11.07
115,Fishin' in the Dark,Nitty Gritty Dirt Band,CAPITOL NASHVILLE,CAPN,85,128,116,324,2416454,2.8,2351779,2315242,101212,118049049,609308065,2024.11.07
116,Next Thing You Know,Jordan Davis,MCA NASHVILLE,MCAN,11,121,103,117,2386539,-2.8,2454605,2201622,184917,169279519,518516919,2024.11.07
117,Rumor,Lee Brice,CURB,CURB,4,124,135,327,2365990,-2.0,2413048,2250260,115730,105107143,923396322,2024.11.07
118,East Side Of Sorrow,Zach Bryan,Warner Records,WAR,5,120,113,63,2337759,-5.0,2462068,2291155,46604,129792643,219477415,2024.11.07
119,Chicken Fried,Zac Brown Band,Universal Music Enterprises,UME ,14,132,137,467,2328435,1.1,2303686,2168832,159603,136787300,1143516376,2024.11.07
120,Somebody's Problem,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,126,114,207,2309727,-3.0,2380848,2206566,103161,119618198,652415601,2024.11.07
121,Springsteen,Eric Church,EMI NASHVILLE,ENAS,46,117,111,467,2293241,-8.4,2502734,2224188,69053,116349920,789665175,2024.11.07
122,Bulletproof,Nate Smith,Sony Music Nashville,SMNV,19,119,125,39,2292888,-7.1,2466839,2189169,103719,170301733,170301733,2024.11.07
123,Sweet Dreams,Koe Wetzel,Columbia Records,COL ,11,112,106,25,2285120,-10.1,2542189,2181040,104080,133136446,133136446,2024.11.07
124,Please Don't Go,Wyatt Flores,,,68,125,129,56,2258206,-5.7,2394105,2197791,60415,96353258,193060879,2024.11.07
125,Sand In My Boots,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,123,126,200,2246688,-7.2,2421074,2160174,86514,145052035,881105388,2024.11.07
126,Rich Men North Of Richmond,Oliver Anthony Music,,,1,141,148,65,2232176,1.7,2195439,2212667,19509,154799722,351057104,2024.11.07
127,Body Like A Back Road,Sam Hunt,MCA NASHVILLE,MCAN,1,139,136,406,2210465,0.4,2202118,2126528,83937,115372425,1670880655,2024.11.07
128,Motorcycle Drive By,Zach Bryan,Warner Records,WAR,79,130,118,66,2206385,-5.8,2342333,2170629,35756,114439904,209912264,2024.11.07
129,Should've Been A Cowboy,Toby Keith,MERCURY NASHVILLE,MERN,12,138,158,98,2205732,-0.8,2223132,2100409,105323,134125868,520736057,2024.11.07
130,Girl You're Taking Home,Ella Langley,COLUMBIA,COL,130,,,1,2199150,189481.9,1160,2107802,91348,2200310,2200310,2024.11.07
131,American Nights,Zach Bryan,Warner Records,WAR,8,105,100,19,2197239,-17.0,2648053,2170246,26993,93314649,93314649,2024.11.07
132,In Case You Didn't Know,Brett Young,BMX,BMX ,2,127,140,416,2184032,-7.4,2359770,1785514,398518,110163093,1543805564,2024.11.07
133,God Bless The U.S.A.,Lee Greenwood,MCA NASHVILLE,MCAN,22,0,0,19,2169221,338.9,494284,1436100,733121,24381997,201477514,2024.11.07
134,A Cigarette,Gavin Adcock,Warner Music Nashville,WNS,105,150,152,41,2151792,1.8,2114782,2033983,117809,97615056,107840623,2024.11.07
135,PLAY IT AGAIN,Luke Bryan,CAPITOL NASHVILLE,CAPN,12,142,139,467,2150828,-1.5,2184245,1975006,175822,117660583,1029159113,2024.11.07
136,Need You Now,Lady A,CAPITOL NASHVILLE,CAPN,58,148,160,456,2140142,0.2,2136348,1771662,368480,92331138,785920171,2024.11.07
137,Lady May,Tyler Childers,THE ORCHARD,ORCH,25,134,133,226,2135469,-5.8,2267494,2084020,51449,121932500,652151812,2024.11.07
138,American Kids,Kenny Chesney,COLUMBIA NASHVILLE,CLNV,65,158,146,253,2134906,5.0,2033456,2094232,40674,107308105,568751199,2024.11.07
139,Thought Of You,Sam Barber,ATLANTIC GROUP,ATLG,139,,,1,2133066,41.7,1505463,2115686,17380,6263497,6263497,2024.11.07
140,I'M Not Pretty,Megan Moroney,Sony Music Nashville,SMNV,95,0,182,80,2123548,22.4,1735456,2068847,54701,92485704,194072690,2024.11.07
141,Remember Him That Way,Luke Combs,Sony Music Nashville,SMNV,16,137,141,21,2118323,-4.7,2223615,2084395,33928,69598198,69598198,2024.11.07
142,Head Over Boots,Jon Pardi,CAPITOL NASHVILLE,CAPN,2,145,131,467,2106546,-2.6,2162918,2036152,70394,103822322,880102850,2024.11.07
143,This Damn Song,Pecos & The Rooftops,Warner Records,WAR,60,140,151,190,2105223,-4.3,2199775,1927162,178061,102765909,455027271,2024.11.07
144,Restless Mind (Feat. Avery Ann,Sam Barber,ATLANTIC GROUP,ATLG,144,,,1,2104117,156456.3,1344,2070029,34088,2105461,2105461,2024.11.07
145,You Belong With Me,Taylor Swift,BIG MACHINE,BGMA,18,159,161,443,2090104,2.9,2030534,1815688,274416,108378909,927643671,2024.11.07
146,Parachute,Chris Stapleton,MERCURY NASHVILLE,MERN,14,152,150,338,2079116,-0.7,2093188,2053558,25558,98327823,635923693,2024.11.07
147,Heaven,Kane Brown,SME/LEGACY RECORDINGS,LEGC,1,147,145,370,2062367,-4.0,2148384,1825761,236606,109433315,1618015058,2024.11.07
148,Before He Cheats,Carrie Underwood,RCA LABEL GROUP SMG,RLSG,45,131,134,467,2055699,-11.1,2312639,1896638,159061,118604695,867853808,2024.11.07
149,This World's A Giant,Zach Bryan,Warner Records,WAR,149,,,1,2048791,0.0,0,1961760,87031,2048791,2048791,2024.11.07
150,Nose On The Grindstone,Tyler Childers, INDEPENDENT LABEL SUBMISSION,INDI,110,163,165,124,2041067,2.4,1992981,1982432,58635,109158039,443886569,2024.11.07
151,Man Made A Bar,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,8,135,128,88,2018171,-10.0,2243634,1942249,75922,201536994,404229700,2024.11.07
152,From Austin,Zach Bryan,Warner Records,WAR,20,143,149,141,2011168,-7.9,2183551,1988198,22970,118750141,319039527,2024.11.07
153,Missed Call,Treaty Oak Revival,,,133,149,153,15,1989796,-6.4,2126072,1967078,22718,83294236,115584552,2024.11.07
154,Run Your Mouth,Gavin Adcock,Warner Music Nashville,WNS,99,129,132,14,1978485,-15.7,2347579,1913311,65174,36449853,36449853,2024.11.07
155,Watermelon Moonshine,Lainey Wilson,BROKEN BOW RECO,BB2 ,14,155,156,78,1960894,-4.6,2054421,1762580,198314,142881789,329734964,2024.11.07
156,Last Of My Kind,Shaboozey,Empire,EMPR,156,168,167,6,1959134,0.3,1953630,1803292,155842,38688191,38688191,2024.11.07
157,Dirt On My Boots,Jon Pardi,CAPITOL NASHVILLE,CAPN,2,161,163,425,1955460,-2.3,2002480,1861625,93835,109578251,952712826,2024.11.07
158,Bad Luck,Zach Top,Leo33,LE33,157,165,175,8,1945414,-1.1,1967928,1874378,71036,38071001,41441628,2024.11.07
159,Dirt Road Anthem,Jason Aldean,NOW,NOW ,31,162,164,467,1944933,-2.8,1999945,1815127,129806,107343942,924572498,2024.11.07
160,What My World Spins Around,Jordan Davis,MCA NASHVILLE,MCAN,9,151,142,128,1927715,-8.4,2104730,1835998,91717,120777117,456020743,2024.11.07
161,Heart Like A Truck,Lainey Wilson,BROKEN BOW RECO,BB2 ,6,146,147,117,1926208,-10.5,2152217,1710707,215501,126010074,474536273,2024.11.07
162,Country Girl (Shake It For Me),Luke Bryan,CAPITOL NASHVILLE,CAPN,30,164,169,466,1913043,-3.8,1989324,1771425,141618,97219479,806370173,2024.11.07
163,Single Again,Josh Ross,,,160,160,187,16,1899947,-5.4,2008992,1875401,24546,68623689,68623689,2024.11.07
164,wait in the truck,Hardy Feat. Lainey Wilson,Big Loud Records,BLR,3,156,157,115,1890876,-7.2,2037893,1538814,352062,130790935,517983375,2024.11.07
165,She Had Me At Heads Carolina,Cole Swindell,Warner Music Nashville,WNS,3,133,159,134,1890178,-17.7,2296508,1743300,146878,118893530,612827625,2024.11.07
166,Baggage,Kelsea Ballerini,Black River Entertainment,BRVG,101,101,0,2,1883049,-31.8,2760974,1862305,20744,4646199,4646199,2024.11.07
167,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,DREAMWORKS NASHVILLE,DWNV,17,0,0,64,1880602,49.5,1257587,1731632,148970,94532489,474358054,2024.11.07
168,Hell Is A Dance Floor,Vincent Mason,,,164,167,181,6,1860584,-5.0,1958859,1765810,94774,57973536,57973536,2024.11.07
169,Sounds Like The Radio,Zach Top,Leo33,LE33,153,174,178,6,1857267,-2.1,1897042,1756249,101018,42956018,42956018,2024.11.07
170,Sarah's Place,Zach Bryan,Warner Records,WAR,3,157,162,59,1851348,-9.0,2034471,1834124,17224,119384299,194305861,2024.11.07
171,World On Fire,Nate Smith,Sony Music Nashville,SMNV,17,169,98,78,1843045,-5.7,1953458,1779020,64025,150406292,264172649,2024.11.07
172,Sleeping On The Blacktop,Colter Wall,THIRTY TIGERS,THTG,117,175,186,117,1822345,-3.7,1891560,1751127,71218,92266143,411515337,2024.11.07
173,Jailbreak (With Bayker Blankenship),"Bayker Blankenship, Waylon Wyatt",,,173,182,0,2,1819522,-2.5,1865864,1745661,73861,14261775,14261775,2024.11.07
174,Die A Happy Man,Thomas Rhett,ELI YOUNG,VALO,1,176,177,453,1811124,-4.2,1890527,1742391,68733,89603175,1359243287,2024.11.07
175,9 to 5,Dolly Parton,RCA LABEL GROUP SMG,RLSG,50,181,166,170,1803730,-3.4,1867093,1726901,76829,89031040,482492475,2024.11.07
176,Fire Away,Chris Stapleton,MERCURY NASHVILLE,MERN,8,172,183,458,1778556,-6.9,1910226,1608999,169557,93637820,712445975,2024.11.07
177,You For A Reason,Warren Zeiders,Warner Records,WAR,89,173,89,3,1778375,-6.9,1909648,1707513,70862,6810194,6810194,2024.11.07
178,Sunrise,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,12,179,172,88,1768456,-5.6,1873989,1530250,238206,102514832,276906655,2024.11.07
179,Stop & Stare,Treaty Oak Revival,,,140,170,173,11,1768353,-7.9,1919459,1716041,52312,75835403,78709317,2024.11.07
180,Whiskey On You,Nate Smith,Sony Music Nashville,SMNV,10,186,185,120,1765696,-4.0,1839041,1729251,36445,92707314,432533335,2024.11.07
181,Better Together,Luke Combs,Sony Music Nashville,SMNV,2,193,194,248,1762532,-2.3,1804700,1705321,57211,91126690,824995239,2024.11.07
182,This Town's Been Too Good To Us,Dylan Scott,,,78,0,0,42,1761397,8.9,1617100,1704994,56403,89524869,150146597,2024.11.07
183,Now Or Never,Corey Kent,,,115,0,196,7,1758278,1.6,1730467,1743313,14965,20602727,20602727,2024.11.07
184,Goodbye Joe,"Tom Macdonald, Nova Rockafeller",Vydia,VYD,184,,,1,1756885,4623281.6,38,598880,1158005,1756923,1756923,2024.11.07
185,"Forever And Ever, Amen",Randy Travis,WARNER RECORDS,WAR ,114,197,193,221,1756866,-2.3,1797447,1617576,139290,83697128,531720562,2024.11.07
186,Flower Shops,Ernest Feat. Morgan Wallen,Big Loud Records,BLR,6,187,170,141,1749426,-4.7,1835905,1637017,112409,96284622,477766136,2024.11.07
187,Millionaire,Chris Stapleton,MERCURY NASHVILLE,MERN,21,189,174,317,1749059,-3.7,1816037,1684419,64640,88661009,582280560,2024.11.07
188,One Of Them Girls,Lee Brice,CURB,CURB,2,183,179,230,1744818,-5.7,1849623,1633006,111812,97792281,817669643,2024.11.07
189,Thank God,Kane Brown w/ Katelyn Brown,Sony Music Nashville,SMNV,3,195,189,111,1742469,-3.3,1802858,1575253,167216,106749211,529194195,2024.11.07
190,Break It Right Back,Megan Moroney,Sony Music Nashville,SMNV,72,136,155,5,1736291,-22.1,2229522,1718885,17406,12091549,12091549,2024.11.07
191,I'M The Worst,Treaty Oak Revival,,,158,180,190,8,1729071,-7.7,1872315,1689612,39459,59925018,62103186,2024.11.07
192,Love Story (Taylor’s Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,190,0,151,1728742,-4.7,1814396,1616572,112170,99623317,449681399,2024.11.07
193,Spin You Around,Morgan Wallen, INDEPENDENT LABEL SUBMISSION,INDI,69,192,171,197,1727775,-4.3,1805355,1707760,20015,85511531,434946063,2024.11.07
194,Life Is A Highway,Rascal Flatts,DISNEY,DISN,41,200,198,452,1723860,-2.3,1764895,1543254,180606,88374396,697055895,2024.11.07
195,AMARILLO BY MORNING,George Strait,SME/LEGACY RECORDINGS,LEGC,120,0,0,192,1720550,1.3,1698316,1551418,169132,84295582,515823653,2024.11.07
196,Tequila,Dan + Shay, WARNER Records,WAR ,2,0,0,309,1720005,41.5,1215349,1650308,69697,70129956,1270856778,2024.11.07
197,Overdue,Cody Johnson, WARNER Records,WAR ,197,,,1,1718995,34613.1,4952,1687629,31366,1723947,1723947,2024.11.07
198,Night Shift,Jon Pardi,CAPITOL NASHVILLE,CAPN,14,184,168,244,1716545,-7.2,1848962,1660019,56526,100090374,612533988,2024.11.07
199,Don'T Wanna Say Goodnight,Wyatt Flores,,,144,166,144,3,1713286,-12.6,1959548,1712472,814,12218868,12218868,2024.11.07
200,Bottoms Up,Brantley Gilbert,ELI YOUNG,VALO,14,185,0,424,1712585,-7.2,1846097,1504181,208404,77663496,826573342,2024.11.07
1,A Bar Song (Tipsy),Shaboozey,Empire,EMPR,1,1,2,31,17062886,-5.1,17984375,15169366,1893520,897186059,897186059,2024.11.14
2,Love Somebody,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,2,1,4,16296472,-4.3,17025340,15704170,592302,83089053,83089053,2024.11.14
3,I Had Some Help,Post Malone,MERCURY / REPUBLIC RECORDS,R-MR,1,3,3,27,14563838,-1.2,14733291,13425663,1138175,791385143,791385143,2024.11.14
4,High Road,Zach Bryan,Warner Records,WAR,4,,,1,11684026,5899.1,194762,11506675,177351,11878788,11878788,2024.11.14
5,Pink Skies,Zach Bryan,WARNER RECORDS,WAR ,3,4,4,25,11183498,3.0,10854144,10785994,397504,431415021,431415021,2024.11.14
6,I Remember Everything,Zach Bryan Feat. Kacey Musgraves,Warner Records,WAR,1,5,6,64,10453346,3.2,10128262,9974463,478883,714775544,1089146203,2024.11.14
7,Something In The Orange,Zach Bryan,Warner Records,WAR,1,6,7,134,9727781,2.3,9509113,8865883,861898,548578682,1688134222,2024.11.14
8,Lies Lies Lies,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,3,8,5,19,9033528,2.7,8798637,8538386,495142,275667144,275667144,2024.11.14
9,Last Night,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,11,10,94,8124853,6.5,7626869,7619628,505225,547861947,1663768004,2024.11.14
10,Cowgirls,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,4,7,8,89,7951285,-10.2,8856720,7566018,385267,445142581,710785809,2024.11.14
11,This World's A Giant,Zach Bryan,Warner Records,WAR,11,149,0,2,7876458,284.4,2048794,7759349,117109,9925252,9925252,2024.11.14
12,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,ATLANTIC GROUP,ATLG,4,9,9,26,7799483,-1.3,7901403,7153682,645801,292611265,292611265,2024.11.14
13,Wind Up Missin' You,Tucker Wetmore,UMG NASHVILLE,UMGN,13,16,14,33,7419196,10.1,6737472,7192387,226809,212647839,212647839,2024.11.14
14,High Road,Koe Wetzel,COLUMBIA,COL,8,19,19,23,7176158,16.8,6145072,6810165,365993,217172802,217172802,2024.11.14
15,I Never Lie,Zach Top,Leo33,LE33,15,20,21,16,7048443,18.9,5927555,6752056,296387,87303937,87303937,2024.11.14
16,You Look Like You Love Me,Ella Langley & Riley Green,COLUMBIA,COL,12,12,13,21,6900259,-3.5,7152501,6263774,636485,173078349,173078349,2024.11.14
17,Austin,Dasha,WARNER RECORDS,WAR ,5,14,17,39,6846651,0.8,6794349,6444042,402609,364746937,364943055,2024.11.14
18,Thinkin' Bout Me,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,2,15,12,89,6802722,0.8,6750349,6338398,464324,481881779,1016072483,2024.11.14
19,Miles On It,Marshmello & Kane Brown,Sony Music Nashville,SMNV,7,13,15,28,6699023,-2.6,6877561,6388460,310563,284943938,284943938,2024.11.14
20,Fast Car,Luke Combs,Sony Music Nashville,SMNV,2,17,18,86,6644813,1.3,6556450,6266109,378704,412065056,973532256,2024.11.14
21,28,Zach Bryan,Warner Records,WAR,5,18,16,20,6377918,2.9,6200732,6233292,144626,214404731,214404731,2024.11.14
22,I Am Not Okay,Jelly Roll,BBR MUSIC GROUP / JELLY ROLL / REPUBLIC RECORDS,R-RR,9,10,11,23,6335349,-18.2,7744512,5676175,659174,182919225,182919225,2024.11.14
23,Tennessee Whiskey,Chris Stapleton,MERCURY NASHVILLE,MERN,1,21,20,468,6057702,2.3,5924278,5414052,643650,324606584,2662681474,2024.11.14
24,You Proof,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,23,23,131,5704284,4.5,5458548,5385026,319258,367441773,1303946547,2024.11.14
25,Wasted On You,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,24,24,201,5558218,4.6,5313789,5102178,456040,351554299,1598836316,2024.11.14
26,Heading South,Zach Bryan, WARNER Records,WAR ,17,26,27,99,5416906,7.4,5044710,5242567,174339,289015761,761662326,2024.11.14
27,Beautiful Crazy,Luke Combs,SME/LEGACY RECORDINGS,LEGC,1,25,26,341,5288796,3.2,5127098,4812206,476590,277417512,2009459397,2024.11.14
28,I'm Gonna Love You,Cody Johnson, WARNER Records,WAR ,20,22,25,7,5275591,-6.6,5650520,5111704,163887,39100496,39100496,2024.11.14
29,Oklahoma Smokeshow,Zach Bryan,Warner Records,WAR,13,28,29,122,5046167,5.3,4792921,4730246,315921,286613774,609175326,2024.11.14
30,Wondering Why,Red Clay Strays,THE ORCHARD,ORCH,13,38,41,53,4777825,7.9,4427612,4644674,133151,217524410,259766560,2024.11.14
31,Liar,Jelly Roll,BBR MUSIC GROUP / JELLY ROLL / REPUBLIC RECORDS,R-RR,25,32,40,15,4646002,1.1,4597056,4424423,221579,57296893,57296893,2024.11.14
32,Whiskey Glasses,Morgan Wallen,"BIG LOUD RECORDS, LLC",BGL ,1,29,33,324,4595538,-0.9,4639585,4264746,330792,254660006,1871295391,2024.11.14
33,Whiskey Whiskey,Moneybagg Yo,INTERSCOPE/GEFFEN/A&M,INT ,5,27,28,22,4556241,-5.3,4811534,4081042,475199,184761821,184761821,2024.11.14
34,When It Rains It Pours,Luke Combs,SME/LEGACY RECORDINGS,LEGC,2,31,30,389,4500243,-2.4,4610003,4141666,358577,245733581,1603976393,2024.11.14
35,Chasin' You,Morgan Wallen,"BIG LOUD RECORDS, LLC",BGL ,2,34,32,279,4485724,-2.0,4576375,4181192,304532,248945177,1417492778,2024.11.14
36,Wild Ones,Jessie Murph & Jelly Roll,COLUMBIA,COL,5,35,35,58,4470596,-2.0,4564120,3781346,689250,353606127,455594863,2024.11.14
